speech_id,year,sense,count,n
1030136113,1994,ship,7,10
1030136113,1994,observe,0,10
1030136113,1994,newspaper,2,10
1030136456,1994,ship,0,10
1030136456,1994,observe,10,10
1030136456,1994,newspaper,0,10
1030136836,1994,ship,0,9
1030136836,1994,observe,8,9
1030136836,1994,newspaper,1,9
1030136859,1994,ship,0,10
1030136859,1994,observe,10,10
1030136859,1994,newspaper,0,10
1030136942,1994,ship,0,10
1030136942,1994,observe,10,10
1030136942,1994,newspaper,0,10
1030137303,1994,ship,0,10
1030137303,1994,observe,10,10
1030137303,1994,newspaper,0,10
1030137373,1994,ship,1,18
1030137373,1994,observe,13,18
1030137373,1994,newspaper,3,18
1030137657,1994,ship,0,10
1030137657,1994,observe,10,10
1030137657,1994,newspaper,0,10
1030139008,1994,ship,1,10
1030139008,1994,observe,9,10
1030139008,1994,newspaper,0,10
1030139009,1994,ship,0,10
1030139009,1994,observe,10,10
1030139009,1994,newspaper,0,10
1030139354,1994,ship,0,19
1030139354,1994,observe,18,19
1030139354,1994,newspaper,1,19
1030140369,1994,ship,0,10
1030140369,1994,observe,10,10
1030140369,1994,newspaper,0,10
1030140549,1994,ship,0,9
1030140549,1994,observe,9,9
1030140549,1994,newspaper,0,9
1030141489,1994,ship,0,9
1030141489,1994,observe,9,9
1030141489,1994,newspaper,0,9
1030141493,1994,ship,0,10
1030141493,1994,observe,8,10
1030141493,1994,newspaper,0,10
1030141852,1994,ship,1,19
1030141852,1994,observe,0,19
1030141852,1994,newspaper,18,19
1030142112,1994,ship,0,19
1030142112,1994,observe,18,19
1030142112,1994,newspaper,1,19
1030143123,1994,ship,0,9
1030143123,1994,observe,9,9
1030143123,1994,newspaper,0,9
1030143742,1994,ship,0,10
1030143742,1994,observe,9,10
1030143742,1994,newspaper,1,10
1030144183,1994,ship,0,9
1030144183,1994,observe,8,9
1030144183,1994,newspaper,1,9
1030144197,1994,ship,0,9
1030144197,1994,observe,9,9
1030144197,1994,newspaper,0,9
1030144632,1994,ship,1,10
1030144632,1994,observe,9,10
1030144632,1994,newspaper,0,10
1030144719,1994,ship,0,9
1030144719,1994,observe,8,9
1030144719,1994,newspaper,1,9
1030146227,1994,ship,0,9
1030146227,1994,observe,8,9
1030146227,1994,newspaper,1,9
1030146693,1994,ship,0,10
1030146693,1994,observe,10,10
1030146693,1994,newspaper,0,10
1030148217,1994,ship,0,10
1030148217,1994,observe,10,10
1030148217,1994,newspaper,0,10
1030148237,1994,ship,0,10
1030148237,1994,observe,10,10
1030148237,1994,newspaper,0,10
1030148243,1994,ship,1,10
1030148243,1994,observe,9,10
1030148243,1994,newspaper,0,10
1030149115,1994,ship,0,9
1030149115,1994,observe,1,9
1030149115,1994,newspaper,8,9
1030149354,1994,ship,1,18
1030149354,1994,observe,1,18
1030149354,1994,newspaper,16,18
1030150942,1994,ship,0,9
1030150942,1994,observe,8,9
1030150942,1994,newspaper,1,9
1030151397,1994,ship,0,9
1030151397,1994,observe,8,9
1030151397,1994,newspaper,1,9
1030151719,1994,ship,0,10
1030151719,1994,observe,9,10
1030151719,1994,newspaper,0,10
1030152322,1994,ship,0,10
1030152322,1994,observe,10,10
1030152322,1994,newspaper,0,10
1030152807,1994,ship,1,10
1030152807,1994,observe,9,10
1030152807,1994,newspaper,0,10
1030153816,1994,ship,0,10
1030153816,1994,observe,10,10
1030153816,1994,newspaper,0,10
1030154216,1994,ship,0,10
1030154216,1994,observe,10,10
1030154216,1994,newspaper,0,10
1030155396,1994,ship,0,10
1030155396,1994,observe,9,10
1030155396,1994,newspaper,1,10
1030155570,1994,ship,0,9
1030155570,1994,observe,9,9
1030155570,1994,newspaper,0,9
1030156532,1994,ship,1,10
1030156532,1994,observe,0,10
1030156532,1994,newspaper,9,10
1030157868,1994,ship,0,9
1030157868,1994,observe,8,9
1030157868,1994,newspaper,0,9
1030157870,1994,ship,0,9
1030157870,1994,observe,9,9
1030157870,1994,newspaper,0,9
1030158161,1994,ship,0,10
1030158161,1994,observe,10,10
1030158161,1994,newspaper,0,10
1030158816,1994,ship,0,9
1030158816,1994,observe,8,9
1030158816,1994,newspaper,1,9
1030159606,1994,ship,0,10
1030159606,1994,observe,10,10
1030159606,1994,newspaper,0,10
1030160234,1994,ship,0,10
1030160234,1994,observe,8,10
1030160234,1994,newspaper,2,10
1030160348,1994,ship,0,9
1030160348,1994,observe,9,9
1030160348,1994,newspaper,0,9
1030160717,1994,ship,0,10
1030160717,1994,observe,10,10
1030160717,1994,newspaper,0,10
1030160733,1994,ship,1,28
1030160733,1994,observe,23,28
1030160733,1994,newspaper,0,28
1030160737,1994,ship,0,10
1030160737,1994,observe,10,10
1030160737,1994,newspaper,0,10
1030161165,1994,ship,0,10
1030161165,1994,observe,10,10
1030161165,1994,newspaper,0,10
1030161391,1994,ship,2,38
1030161391,1994,observe,34,38
1030161391,1994,newspaper,1,38
1030161462,1994,ship,7,76
1030161462,1994,observe,60,76
1030161462,1994,newspaper,1,76
1030161507,1994,ship,0,9
1030161507,1994,observe,8,9
1030161507,1994,newspaper,1,9
1030161880,1994,ship,0,9
1030161880,1994,observe,6,9
1030161880,1994,newspaper,3,9
1030161954,1994,ship,1,10
1030161954,1994,observe,9,10
1030161954,1994,newspaper,0,10
1030162021,1994,ship,0,10
1030162021,1994,observe,10,10
1030162021,1994,newspaper,0,10
1030162458,1994,ship,2,10
1030162458,1994,observe,8,10
1030162458,1994,newspaper,0,10
1030162564,1994,ship,0,9
1030162564,1994,observe,7,9
1030162564,1994,newspaper,1,9
1030162632,1994,ship,0,10
1030162632,1994,observe,10,10
1030162632,1994,newspaper,0,10
1030162639,1994,ship,0,19
1030162639,1994,observe,17,19
1030162639,1994,newspaper,1,19
1030162900,1994,ship,3,10
1030162900,1994,observe,7,10
1030162900,1994,newspaper,0,10
1030163548,1994,ship,8,10
1030163548,1994,observe,0,10
1030163548,1994,newspaper,2,10
1030163981,1994,ship,0,9
1030163981,1994,observe,6,9
1030163981,1994,newspaper,2,9
1030163988,1994,ship,0,9
1030163988,1994,observe,9,9
1030163988,1994,newspaper,0,9
1030164305,1994,ship,0,10
1030164305,1994,observe,10,10
1030164305,1994,newspaper,0,10
1030164307,1994,ship,0,20
1030164307,1994,observe,0,20
1030164307,1994,newspaper,19,20
1030164698,1994,ship,0,10
1030164698,1994,observe,10,10
1030164698,1994,newspaper,0,10
1030165062,1994,ship,0,9
1030165062,1994,observe,8,9
1030165062,1994,newspaper,1,9
1030165067,1994,ship,0,9
1030165067,1994,observe,7,9
1030165067,1994,newspaper,2,9
1030165172,1994,ship,0,10
1030165172,1994,observe,10,10
1030165172,1994,newspaper,0,10
1030165445,1994,ship,8,37
1030165445,1994,observe,24,37
1030165445,1994,newspaper,3,37
1030165458,1994,ship,0,10
1030165458,1994,observe,9,10
1030165458,1994,newspaper,1,10
1030165581,1994,ship,0,37
1030165581,1994,observe,34,37
1030165581,1994,newspaper,3,37
1030166384,1994,ship,0,10
1030166384,1994,observe,10,10
1030166384,1994,newspaper,0,10
1030166760,1994,ship,0,9
1030166760,1994,observe,7,9
1030166760,1994,newspaper,2,9
1030167233,1994,ship,0,10
1030167233,1994,observe,10,10
1030167233,1994,newspaper,0,10
1030167337,1994,ship,0,9
1030167337,1994,observe,7,9
1030167337,1994,newspaper,2,9
1030167416,1994,ship,0,10
1030167416,1994,observe,3,10
1030167416,1994,newspaper,7,10
1030167903,1994,ship,0,10
1030167903,1994,observe,10,10
1030167903,1994,newspaper,0,10
1030171488,1994,ship,0,10
1030171488,1994,observe,9,10
1030171488,1994,newspaper,1,10
1030172211,1994,ship,0,9
1030172211,1994,observe,8,9
1030172211,1994,newspaper,1,9
1030172455,1994,ship,0,9
1030172455,1994,observe,0,9
1030172455,1994,newspaper,9,9
1030173234,1994,ship,0,9
1030173234,1994,observe,7,9
1030173234,1994,newspaper,0,9
1030174071,1994,ship,0,9
1030174071,1994,observe,9,9
1030174071,1994,newspaper,0,9
1030174329,1994,ship,0,19
1030174329,1994,observe,19,19
1030174329,1994,newspaper,0,19
1030175775,1994,ship,0,10
1030175775,1994,observe,10,10
1030175775,1994,newspaper,0,10
1030175905,1994,ship,4,10
1030175905,1994,observe,1,10
1030175905,1994,newspaper,4,10
1030176011,1994,ship,9,10
1030176011,1994,observe,0,10
1030176011,1994,newspaper,1,10
1030177015,1994,ship,0,9
1030177015,1994,observe,8,9
1030177015,1994,newspaper,1,9
1030177862,1994,ship,0,9
1030177862,1994,observe,9,9
1030177862,1994,newspaper,0,9
1030177889,1994,ship,0,9
1030177889,1994,observe,9,9
1030177889,1994,newspaper,0,9
1030178319,1994,ship,0,9
1030178319,1994,observe,8,9
1030178319,1994,newspaper,1,9
1030178672,1994,ship,0,9
1030178672,1994,observe,8,9
1030178672,1994,newspaper,1,9
1030178818,1994,ship,0,9
1030178818,1994,observe,9,9
1030178818,1994,newspaper,0,9
1030179001,1994,ship,0,9
1030179001,1994,observe,8,9
1030179001,1994,newspaper,1,9
1030179048,1994,ship,0,19
1030179048,1994,observe,18,19
1030179048,1994,newspaper,1,19
1030179075,1994,ship,0,10
1030179075,1994,observe,9,10
1030179075,1994,newspaper,1,10
1030179292,1994,ship,0,10
1030179292,1994,observe,10,10
1030179292,1994,newspaper,0,10
1030179345,1994,ship,0,10
1030179345,1994,observe,10,10
1030179345,1994,newspaper,0,10
1030179881,1994,ship,0,9
1030179881,1994,observe,9,9
1030179881,1994,newspaper,0,9
1030180634,1994,ship,0,9
1030180634,1994,observe,8,9
1030180634,1994,newspaper,1,9
1030180833,1994,ship,0,10
1030180833,1994,observe,10,10
1030180833,1994,newspaper,0,10
1030182186,1994,ship,0,20
1030182186,1994,observe,20,20
1030182186,1994,newspaper,0,20
1030182209,1994,ship,9,10
1030182209,1994,observe,0,10
1030182209,1994,newspaper,0,10
1030182213,1994,ship,9,10
1030182213,1994,observe,1,10
1030182213,1994,newspaper,0,10
1030182787,1994,ship,0,9
1030182787,1994,observe,9,9
1030182787,1994,newspaper,0,9
1030183375,1994,ship,1,9
1030183375,1994,observe,0,9
1030183375,1994,newspaper,8,9
1030183384,1994,ship,0,9
1030183384,1994,observe,9,9
1030183384,1994,newspaper,0,9
1030184016,1994,ship,0,10
1030184016,1994,observe,10,10
1030184016,1994,newspaper,0,10
1030184221,1994,ship,0,10
1030184221,1994,observe,10,10
1030184221,1994,newspaper,0,10
1030184473,1994,ship,1,10
1030184473,1994,observe,8,10
1030184473,1994,newspaper,1,10
1030185684,1994,ship,0,10
1030185684,1994,observe,10,10
1030185684,1994,newspaper,0,10
1030185757,1994,ship,0,19
1030185757,1994,observe,18,19
1030185757,1994,newspaper,1,19
1030186150,1994,ship,0,9
1030186150,1994,observe,0,9
1030186150,1994,newspaper,9,9
1030186737,1994,ship,0,9
1030186737,1994,observe,9,9
1030186737,1994,newspaper,0,9
1030188029,1994,ship,0,10
1030188029,1994,observe,9,10
1030188029,1994,newspaper,0,10
1030188038,1994,ship,0,10
1030188038,1994,observe,10,10
1030188038,1994,newspaper,0,10
1030188042,1994,ship,0,9
1030188042,1994,observe,8,9
1030188042,1994,newspaper,1,9
1030188206,1994,ship,0,10
1030188206,1994,observe,10,10
1030188206,1994,newspaper,0,10
1030188867,1994,ship,0,18
1030188867,1994,observe,18,18
1030188867,1994,newspaper,0,18
1030189378,1994,ship,0,9
1030189378,1994,observe,8,9
1030189378,1994,newspaper,1,9
1030189651,1994,ship,0,20
1030189651,1994,observe,20,20
1030189651,1994,newspaper,0,20
1030189653,1994,ship,0,10
1030189653,1994,observe,9,10
1030189653,1994,newspaper,1,10
1030189655,1994,ship,0,9
1030189655,1994,observe,9,9
1030189655,1994,newspaper,0,9
1030189735,1994,ship,1,10
1030189735,1994,observe,9,10
1030189735,1994,newspaper,0,10
1030189835,1994,ship,0,9
1030189835,1994,observe,0,9
1030189835,1994,newspaper,9,9
1030190080,1994,ship,1,10
1030190080,1994,observe,0,10
1030190080,1994,newspaper,0,10
1030191292,1994,ship,0,9
1030191292,1994,observe,9,9
1030191292,1994,newspaper,0,9
1030191596,1994,ship,0,10
1030191596,1994,observe,10,10
1030191596,1994,newspaper,0,10
1030191678,1994,ship,0,9
1030191678,1994,observe,9,9
1030191678,1994,newspaper,0,9
1030192393,1994,ship,0,10
1030192393,1994,observe,1,10
1030192393,1994,newspaper,8,10
1030192531,1994,ship,0,19
1030192531,1994,observe,19,19
1030192531,1994,newspaper,0,19
1030192874,1994,ship,0,9
1030192874,1994,observe,1,9
1030192874,1994,newspaper,8,9
1030193108,1994,ship,0,10
1030193108,1994,observe,10,10
1030193108,1994,newspaper,0,10
1030193166,1994,ship,0,10
1030193166,1994,observe,10,10
1030193166,1994,newspaper,0,10
1030193219,1994,ship,0,10
1030193219,1994,observe,10,10
1030193219,1994,newspaper,0,10
1030195470,1994,ship,0,9
1030195470,1994,observe,9,9
1030195470,1994,newspaper,0,9
1030196756,1994,ship,0,9
1030196756,1994,observe,0,9
1030196756,1994,newspaper,9,9
1030196866,1994,ship,0,9
1030196866,1994,observe,8,9
1030196866,1994,newspaper,1,9
1030197150,1994,ship,0,9
1030197150,1994,observe,8,9
1030197150,1994,newspaper,1,9
1030197166,1994,ship,0,9
1030197166,1994,observe,8,9
1030197166,1994,newspaper,1,9
1030197175,1994,ship,0,10
1030197175,1994,observe,10,10
1030197175,1994,newspaper,0,10
1030197265,1994,ship,1,10
1030197265,1994,observe,8,10
1030197265,1994,newspaper,1,10
1030197824,1994,ship,2,10
1030197824,1994,observe,5,10
1030197824,1994,newspaper,0,10
1030197839,1994,ship,0,9
1030197839,1994,observe,7,9
1030197839,1994,newspaper,2,9
1030198559,1994,ship,3,10
1030198559,1994,observe,5,10
1030198559,1994,newspaper,2,10
1030198583,1994,ship,0,9
1030198583,1994,observe,8,9
1030198583,1994,newspaper,1,9
1030198593,1994,ship,0,9
1030198593,1994,observe,6,9
1030198593,1994,newspaper,2,9
1030198868,1994,ship,0,9
1030198868,1994,observe,8,9
1030198868,1994,newspaper,0,9
1030199301,1994,ship,0,9
1030199301,1994,observe,9,9
1030199301,1994,newspaper,0,9
1030199482,1994,ship,0,9
1030199482,1994,observe,9,9
1030199482,1994,newspaper,0,9
1030200193,1994,ship,0,9
1030200193,1994,observe,8,9
1030200193,1994,newspaper,1,9
1030200401,1994,ship,0,9
1030200401,1994,observe,0,9
1030200401,1994,newspaper,9,9
1030201200,1994,ship,0,19
1030201200,1994,observe,18,19
1030201200,1994,newspaper,1,19
1030201204,1994,ship,0,9
1030201204,1994,observe,9,9
1030201204,1994,newspaper,0,9
1030201609,1994,ship,1,10
1030201609,1994,observe,0,10
1030201609,1994,newspaper,1,10
1030201669,1994,ship,0,10
1030201669,1994,observe,10,10
1030201669,1994,newspaper,0,10
1030202120,1994,ship,1,18
1030202120,1994,observe,15,18
1030202120,1994,newspaper,2,18
1030202251,1994,ship,0,9
1030202251,1994,observe,8,9
1030202251,1994,newspaper,1,9
1030202862,1994,ship,0,10
1030202862,1994,observe,3,10
1030202862,1994,newspaper,0,10
1030203127,1994,ship,11,37
1030203127,1994,observe,1,37
1030203127,1994,newspaper,25,37
1030203170,1994,ship,0,9
1030203170,1994,observe,0,9
1030203170,1994,newspaper,9,9
1030203346,1994,ship,0,9
1030203346,1994,observe,9,9
1030203346,1994,newspaper,0,9
1030203720,1994,ship,0,10
1030203720,1994,observe,10,10
1030203720,1994,newspaper,0,10
1030203781,1994,ship,1,18
1030203781,1994,observe,15,18
1030203781,1994,newspaper,1,18
1030204843,1994,ship,0,10
1030204843,1994,observe,10,10
1030204843,1994,newspaper,0,10
1030205513,1994,ship,0,10
1030205513,1994,observe,10,10
1030205513,1994,newspaper,0,10
1030205816,1994,ship,0,9
1030205816,1994,observe,7,9
1030205816,1994,newspaper,2,9
1030205818,1994,ship,0,9
1030205818,1994,observe,9,9
1030205818,1994,newspaper,0,9
1030206186,1994,ship,0,10
1030206186,1994,observe,10,10
1030206186,1994,newspaper,0,10
1030206601,1994,ship,0,9
1030206601,1994,observe,9,9
1030206601,1994,newspaper,0,9
1030206952,1994,ship,1,28
1030206952,1994,observe,27,28
1030206952,1994,newspaper,0,28
1030208212,1994,ship,0,9
1030208212,1994,observe,9,9
1030208212,1994,newspaper,0,9
1030208352,1994,ship,0,10
1030208352,1994,observe,10,10
1030208352,1994,newspaper,0,10
1030208373,1994,ship,0,9
1030208373,1994,observe,8,9
1030208373,1994,newspaper,1,9
1030208873,1994,ship,0,9
1030208873,1994,observe,6,9
1030208873,1994,newspaper,3,9
1030210580,1994,ship,0,19
1030210580,1994,observe,16,19
1030210580,1994,newspaper,2,19
1030210695,1994,ship,0,10
1030210695,1994,observe,10,10
1030210695,1994,newspaper,0,10
1030210737,1994,ship,0,9
1030210737,1994,observe,9,9
1030210737,1994,newspaper,0,9
1030210844,1994,ship,0,10
1030210844,1994,observe,10,10
1030210844,1994,newspaper,0,10
1030211081,1994,ship,0,10
1030211081,1994,observe,10,10
1030211081,1994,newspaper,0,10
1030211154,1994,ship,0,9
1030211154,1994,observe,8,9
1030211154,1994,newspaper,1,9
1030211449,1994,ship,0,9
1030211449,1994,observe,9,9
1030211449,1994,newspaper,0,9
1030211589,1994,ship,0,19
1030211589,1994,observe,19,19
1030211589,1994,newspaper,0,19
1030211604,1994,ship,0,18
1030211604,1994,observe,18,18
1030211604,1994,newspaper,0,18
1030211702,1994,ship,0,10
1030211702,1994,observe,10,10
1030211702,1994,newspaper,0,10
1030212617,1994,ship,1,10
1030212617,1994,observe,9,10
1030212617,1994,newspaper,0,10
1030212626,1994,ship,0,20
1030212626,1994,observe,20,20
1030212626,1994,newspaper,0,20
1030212650,1994,ship,0,9
1030212650,1994,observe,6,9
1030212650,1994,newspaper,3,9
1030213191,1994,ship,0,9
1030213191,1994,observe,8,9
1030213191,1994,newspaper,1,9
1030214049,1994,ship,0,9
1030214049,1994,observe,9,9
1030214049,1994,newspaper,0,9
1030214869,1994,ship,0,9
1030214869,1994,observe,9,9
1030214869,1994,newspaper,0,9
1030215036,1994,ship,1,18
1030215036,1994,observe,12,18
1030215036,1994,newspaper,4,18
1030215421,1994,ship,0,9
1030215421,1994,observe,8,9
1030215421,1994,newspaper,1,9
1030216275,1994,ship,0,10
1030216275,1994,observe,10,10
1030216275,1994,newspaper,0,10
1030216430,1994,ship,0,9
1030216430,1994,observe,8,9
1030216430,1994,newspaper,1,9
1030217285,1994,ship,0,10
1030217285,1994,observe,10,10
1030217285,1994,newspaper,0,10
1030217394,1994,ship,1,10
1030217394,1994,observe,9,10
1030217394,1994,newspaper,0,10
1030217527,1994,ship,1,19
1030217527,1994,observe,17,19
1030217527,1994,newspaper,1,19
1030217779,1994,ship,0,10
1030217779,1994,observe,3,10
1030217779,1994,newspaper,0,10
1030217815,1994,ship,0,19
1030217815,1994,observe,18,19
1030217815,1994,newspaper,1,19
1030218344,1994,ship,0,10
1030218344,1994,observe,10,10
1030218344,1994,newspaper,0,10
1030220273,1994,ship,1,10
1030220273,1994,observe,9,10
1030220273,1994,newspaper,0,10
1030220614,1994,ship,0,10
1030220614,1994,observe,0,10
1030220614,1994,newspaper,10,10
1030220862,1994,ship,0,10
1030220862,1994,observe,10,10
1030220862,1994,newspaper,0,10
1030222293,1994,ship,0,9
1030222293,1994,observe,8,9
1030222293,1994,newspaper,1,9
1030222410,1994,ship,0,9
1030222410,1994,observe,7,9
1030222410,1994,newspaper,1,9
1030222706,1994,ship,3,10
1030222706,1994,observe,3,10
1030222706,1994,newspaper,4,10
1030223953,1994,ship,0,10
1030223953,1994,observe,10,10
1030223953,1994,newspaper,0,10
1030224137,1994,ship,0,10
1030224137,1994,observe,10,10
1030224137,1994,newspaper,0,10
1030224749,1994,ship,0,9
1030224749,1994,observe,8,9
1030224749,1994,newspaper,1,9
1030225502,1994,ship,0,9
1030225502,1994,observe,9,9
1030225502,1994,newspaper,0,9
1030225505,1994,ship,0,18
1030225505,1994,observe,18,18
1030225505,1994,newspaper,0,18
1030226379,1994,ship,0,10
1030226379,1994,observe,10,10
1030226379,1994,newspaper,0,10
1030227691,1994,ship,0,9
1030227691,1994,observe,8,9
1030227691,1994,newspaper,1,9
1030228039,1994,ship,0,10
1030228039,1994,observe,9,10
1030228039,1994,newspaper,0,10
1030228214,1994,ship,0,10
1030228214,1994,observe,10,10
1030228214,1994,newspaper,0,10
1030229423,1994,ship,0,9
1030229423,1994,observe,8,9
1030229423,1994,newspaper,1,9
1030229816,1994,ship,0,9
1030229816,1994,observe,9,9
1030229816,1994,newspaper,0,9
1030230034,1994,ship,0,9
1030230034,1994,observe,9,9
1030230034,1994,newspaper,0,9
1030230092,1994,ship,0,9
1030230092,1994,observe,9,9
1030230092,1994,newspaper,0,9
1030230493,1994,ship,0,10
1030230493,1994,observe,9,10
1030230493,1994,newspaper,1,10
1030230839,1994,ship,0,10
1030230839,1994,observe,10,10
1030230839,1994,newspaper,0,10
1030230914,1994,ship,0,10
1030230914,1994,observe,10,10
1030230914,1994,newspaper,0,10
1030230960,1994,ship,1,10
1030230960,1994,observe,0,10
1030230960,1994,newspaper,9,10
1030231104,1994,ship,0,10
1030231104,1994,observe,10,10
1030231104,1994,newspaper,0,10
1030231284,1994,ship,0,18
1030231284,1994,observe,17,18
1030231284,1994,newspaper,1,18
1030233530,1994,ship,0,9
1030233530,1994,observe,8,9
1030233530,1994,newspaper,1,9
1030233858,1994,ship,0,20
1030233858,1994,observe,19,20
1030233858,1994,newspaper,1,20
1030233864,1994,ship,0,9
1030233864,1994,observe,9,9
1030233864,1994,newspaper,0,9
1030233901,1994,ship,0,10
1030233901,1994,observe,9,10
1030233901,1994,newspaper,1,10
1030234514,1994,ship,0,10
1030234514,1994,observe,10,10
1030234514,1994,newspaper,0,10
1030234539,1994,ship,0,9
1030234539,1994,observe,7,9
1030234539,1994,newspaper,2,9
1030234878,1994,ship,0,9
1030234878,1994,observe,8,9
1030234878,1994,newspaper,1,9
1030234924,1994,ship,1,10
1030234924,1994,observe,9,10
1030234924,1994,newspaper,0,10
1030234996,1994,ship,0,9
1030234996,1994,observe,0,9
1030234996,1994,newspaper,9,9
1030235056,1994,ship,1,9
1030235056,1994,observe,6,9
1030235056,1994,newspaper,1,9
1040001040,1995,ship,0,10
1040001040,1995,observe,9,10
1040001040,1995,newspaper,1,10
1040001786,1995,ship,0,9
1040001786,1995,observe,8,9
1040001786,1995,newspaper,1,9
1040002308,1995,ship,0,10
1040002308,1995,observe,10,10
1040002308,1995,newspaper,0,10
1040002309,1995,ship,0,9
1040002309,1995,observe,9,9
1040002309,1995,newspaper,0,9
1040003081,1995,ship,0,10
1040003081,1995,observe,9,10
1040003081,1995,newspaper,1,10
1040003270,1995,ship,0,20
1040003270,1995,observe,20,20
1040003270,1995,newspaper,0,20
1040004442,1995,ship,1,20
1040004442,1995,observe,18,20
1040004442,1995,newspaper,0,20
1040005050,1995,ship,0,9
1040005050,1995,observe,6,9
1040005050,1995,newspaper,3,9
1040005437,1995,ship,1,10
1040005437,1995,observe,0,10
1040005437,1995,newspaper,9,10
1040006509,1995,ship,0,9
1040006509,1995,observe,8,9
1040006509,1995,newspaper,1,9
1040007572,1995,ship,0,10
1040007572,1995,observe,9,10
1040007572,1995,newspaper,1,10
1040008213,1995,ship,1,10
1040008213,1995,observe,8,10
1040008213,1995,newspaper,1,10
1040010008,1995,ship,0,10
1040010008,1995,observe,10,10
1040010008,1995,newspaper,0,10
1040011280,1995,ship,0,10
1040011280,1995,observe,10,10
1040011280,1995,newspaper,0,10
1040012902,1995,ship,0,10
1040012902,1995,observe,9,10
1040012902,1995,newspaper,1,10
1040014406,1995,ship,0,9
1040014406,1995,observe,8,9
1040014406,1995,newspaper,1,9
1040015231,1995,ship,0,9
1040015231,1995,observe,9,9
1040015231,1995,newspaper,0,9
1040015248,1995,ship,0,9
1040015248,1995,observe,0,9
1040015248,1995,newspaper,9,9
1040016689,1995,ship,0,10
1040016689,1995,observe,8,10
1040016689,1995,newspaper,1,10
1040017339,1995,ship,0,10
1040017339,1995,observe,9,10
1040017339,1995,newspaper,0,10
1040020417,1995,ship,0,10
1040020417,1995,observe,10,10
1040020417,1995,newspaper,0,10
1040020530,1995,ship,0,10
1040020530,1995,observe,9,10
1040020530,1995,newspaper,1,10
1040022417,1995,ship,0,10
1040022417,1995,observe,10,10
1040022417,1995,newspaper,0,10
1040023036,1995,ship,0,10
1040023036,1995,observe,10,10
1040023036,1995,newspaper,0,10
1040023443,1995,ship,0,10
1040023443,1995,observe,9,10
1040023443,1995,newspaper,1,10
1040025816,1995,ship,0,10
1040025816,1995,observe,10,10
1040025816,1995,newspaper,0,10
1040025867,1995,ship,0,19
1040025867,1995,observe,9,19
1040025867,1995,newspaper,10,19
1040026630,1995,ship,0,10
1040026630,1995,observe,10,10
1040026630,1995,newspaper,0,10
1040026632,1995,ship,0,10
1040026632,1995,observe,10,10
1040026632,1995,newspaper,0,10
1040026886,1995,ship,1,10
1040026886,1995,observe,9,10
1040026886,1995,newspaper,0,10
1040026929,1995,ship,0,10
1040026929,1995,observe,9,10
1040026929,1995,newspaper,1,10
1040029470,1995,ship,7,10
1040029470,1995,observe,1,10
1040029470,1995,newspaper,2,10
1040029542,1995,ship,1,9
1040029542,1995,observe,7,9
1040029542,1995,newspaper,1,9
1040031072,1995,ship,0,10
1040031072,1995,observe,10,10
1040031072,1995,newspaper,0,10
1040031513,1995,ship,0,10
1040031513,1995,observe,10,10
1040031513,1995,newspaper,0,10
1040032843,1995,ship,1,28
1040032843,1995,observe,26,28
1040032843,1995,newspaper,1,28
1040033944,1995,ship,0,10
1040033944,1995,observe,10,10
1040033944,1995,newspaper,0,10
1040038122,1995,ship,0,9
1040038122,1995,observe,9,9
1040038122,1995,newspaper,0,9
1040038437,1995,ship,0,10
1040038437,1995,observe,9,10
1040038437,1995,newspaper,1,10
1040038505,1995,ship,0,10
1040038505,1995,observe,9,10
1040038505,1995,newspaper,1,10
1040041035,1995,ship,0,19
1040041035,1995,observe,19,19
1040041035,1995,newspaper,0,19
1040041929,1995,ship,1,9
1040041929,1995,observe,8,9
1040041929,1995,newspaper,0,9
1040041961,1995,ship,0,10
1040041961,1995,observe,10,10
1040041961,1995,newspaper,0,10
1040042108,1995,ship,0,9
1040042108,1995,observe,9,9
1040042108,1995,newspaper,0,9
1040044729,1995,ship,0,10
1040044729,1995,observe,9,10
1040044729,1995,newspaper,1,10
1040045091,1995,ship,0,10
1040045091,1995,observe,9,10
1040045091,1995,newspaper,1,10
1040045418,1995,ship,0,10
1040045418,1995,observe,10,10
1040045418,1995,newspaper,0,10
1040046507,1995,ship,1,29
1040046507,1995,observe,15,29
1040046507,1995,newspaper,1,29
1040047238,1995,ship,0,10
1040047238,1995,observe,9,10
1040047238,1995,newspaper,0,10
1040047389,1995,ship,0,9
1040047389,1995,observe,9,9
1040047389,1995,newspaper,0,9
1040047618,1995,ship,2,10
1040047618,1995,observe,1,10
1040047618,1995,newspaper,6,10
1040047967,1995,ship,0,10
1040047967,1995,observe,10,10
1040047967,1995,newspaper,0,10
1040048031,1995,ship,0,10
1040048031,1995,observe,10,10
1040048031,1995,newspaper,0,10
1040048810,1995,ship,0,9
1040048810,1995,observe,9,9
1040048810,1995,newspaper,0,9
1040048932,1995,ship,0,10
1040048932,1995,observe,10,10
1040048932,1995,newspaper,0,10
1040049545,1995,ship,0,10
1040049545,1995,observe,9,10
1040049545,1995,newspaper,0,10
1040049570,1995,ship,0,9
1040049570,1995,observe,8,9
1040049570,1995,newspaper,1,9
1040050056,1995,ship,0,10
1040050056,1995,observe,8,10
1040050056,1995,newspaper,2,10
1040050170,1995,ship,0,9
1040050170,1995,observe,9,9
1040050170,1995,newspaper,0,9
1040050187,1995,ship,1,10
