"","language","measure","uni_lemma","age","num_true","num_false","prop","lexical_class","category","definition","words","num_phons","MLU","frequency","valence","arousal","iconicity","babiness","concreteness"
"3157","Spanish (Mexican)","produces","tree",24,39,38,0.506493506493506,"nouns","outside","árbol","árbol",5,6.92741935483845,-7.23431078206938,7.59,2.67,17.6,3.363636364,5
"3158","Spanish (Mexican)","produces","truck",24,32,45,0.415584415584416,"nouns","vehicles","camión/troca","camión/troca",5.5,7.00000000000459,-7.83375938671935,5.16,3.76,12.1388888888889,3.181818182,4.84
"3159","Spanish (Mexican)","produces","tummy",24,56,21,0.727272727272727,"nouns","body_parts","panza","panza",5,7.5,-10.9575916629007,6.05,3.78,20.3170731707317,7.166666667,4.68
"3160","Spanish (Mexican)","produces","turkey",24,11,66,0.142857142857143,"nouns","animals","guajolote","guajolote",9,NA,NA,5.9,3.45,16.0652173913043,2.636363636,4.89
"3161","Spanish (Mexican)","produces","turn off",24,41,36,0.532467532467532,"verbs","action_words","apagar","apagar",6,6.47247706421995,-8.27657013418636,NA,NA,NA,NA,3.33
"3162","Spanish (Mexican)","produces","turn on",24,22,55,0.285714285714286,"verbs","action_words","prender","prender",7,6.33333333333392,-9.71439814542143,NA,NA,NA,NA,3.71
"3163","Spanish (Mexican)","produces","turtle",24,33,44,0.428571428571429,"nouns","animals","tortuga","tortuga",7,6.40498442367944,-7.89109031845845,6.16,2.52,6.44736842105263,2.083333333,5
"3164","Spanish (Mexican)","produces","tv",24,51,26,0.662337662337662,"nouns","furniture_rooms","televisión","televisión",10,8.6231884058013,-7.81920308894514,6.05,4.24,13.4242424242424,2.5,5
"3165","Spanish (Mexican)","produces","tweet tweet",24,49,28,0.636363636363636,"other","sounds","pío pío","pío pío",6,5.32258064516016,-8.83732812670056,5.37,3.39,NA,NA,3.9
"3166","Spanish (Mexican)","produces","ugly",24,33,44,0.428571428571429,"adjectives","descriptive_words","feo","feo",3,6.40079365079,-8.13225237527534,2.47,4.43,NA,NA,3.23
"3167","Spanish (Mexican)","produces","uncle",24,57,20,0.74025974025974,"other","people","tío","tío",3,6.80000000000187,-7.94205676205048,6.5,4.05,6.92857142857143,5.222222222,4.24
"3168","Spanish (Mexican)","produces","underpants",24,51,26,0.662337662337662,"nouns","clothing","calzón","calzón",6,NA,-12.9724946834429,5.18,5.08,NA,NA,4.89
"3169","Spanish (Mexican)","produces","up",24,37,40,0.480519480519481,"function_words","locations","arriba","arriba",5,6.43643031784704,-6.95755778014979,NA,NA,19.525,3,3.83
"3170","Spanish (Mexican)","produces","vacuum",24,11,66,0.142857142857143,"nouns","household","aspiradora","aspiradora",10,7.27272727272727,-10.5301476480737,5.38,4.63,8.76315789473684,2,4.22
"3171","Spanish (Mexican)","produces","wait",24,12,65,0.155844155844156,"verbs","action_words","esperar(se)","esperar(se)",8,NA,NA,4.55,3.62,8.92307692307692,4.3,2.68
"3172","Spanish (Mexican)","produces","walk",24,35,42,0.454545454545455,"verbs","action_words","caminar","caminar",7,7.6237113402083,-8.39264230543912,6.77,3.24,12.0555555555556,4.538461538,4.07
"3173","Spanish (Mexican)","produces","wanna",24,33,44,0.428571428571429,"verbs","action_words","querer","querer",5,8.08472906403987,-6.74201323586443,6,5.29,7.43243243243243,4.545454545,1.93
"3174","Spanish (Mexican)","produces","wash",24,32,45,0.415584415584416,"verbs","action_words","lavar(se)","lavar(se)",6,NA,NA,6,3.7,14.974358974359,5.454545455,4.35
"3175","Spanish (Mexican)","produces","watch (object)",24,36,41,0.467532467532468,"nouns","household","reloj","reloj",5,6.5750000000003,-8.36233695594379,5.45,3.37,NA,NA,4.61
"3176","Spanish (Mexican)","produces","water (beverage)",24,72,5,0.935064935064935,"nouns","food_drink","agua","agua",4,6.56290956750107,-6.33458155878423,7,3.71,NA,NA,5
"3177","Spanish (Mexican)","produces","which (question)",24,17,60,0.220779220779221,"function_words","question_words","cuál","cuál",4,5.49270738377239,-5.97170453849359,NA,NA,3.03030303030303,1.214285714,1.54
"3178","Spanish (Mexican)","produces","who",24,23,54,0.298701298701299,"function_words","question_words","quién","quién",4,5.29750950803235,-4.6596232891003,NA,NA,15.8684210526316,2.7,1.74
"3179","Spanish (Mexican)","produces","why",24,22,55,0.285714285714286,"function_words","question_words","por qué","por qué",5,3.71546391752708,-6.38219363524623,NA,NA,14.2972972972973,3.4,1.86
"3180","Spanish (Mexican)","produces","window",24,34,43,0.441558441558442,"nouns","furniture_rooms","ventana","ventana",7,7.03837953091469,-7.51290916929876,6.47,3.27,13.7567567567568,3,4.86
"3181","Spanish (Mexican)","produces","wolf",24,28,49,0.363636363636364,"nouns","animals","lobo","lobo",4,7.74841972187415,-6.99108047218844,6.26,5.25,14.5428571428571,1.181818182,4.79
"3182","Spanish (Mexican)","produces","woman",24,28,49,0.363636363636364,"other","people","señora","señora",6,6.80933062880453,-6.3658444972447,7.09,3.8,NA,NA,4.46
"3183","Spanish (Mexican)","produces","woof woof",24,66,11,0.857142857142857,"other","sounds","guaguá","guaguá",6,3.7959183673449,-9.75361885857472,6.76,5.15,24.5609756097561,2.7,3.9
"3184","Spanish (Mexican)","produces","write",24,26,51,0.337662337662338,"verbs","action_words","escribir","escribir",8,7.85650224215197,-8.25399581214782,6.45,3.81,14.5111111111111,1.357142857,4.22
"3185","Spanish (Mexican)","produces","yellow",24,30,47,0.38961038961039,"adjectives","descriptive_words","amarillo","amarillo",7,5.05257936507585,-6.74892684364925,6.09,3.83,14.175,2.538461538,4.3
"3186","Spanish (Mexican)","produces","yes",24,69,8,0.896103896103896,"other","games_routines","sí","sí",2,4.70809411234622,-3.47509743440887,7.17,3.62,20.825,4.25,2.14
"3187","Spanish (Mexican)","produces","yes",24,69,8,0.896103896103896,"other","quantifiers","sí","sí",2,4.70809411234622,-3.47509743440887,7.17,3.62,20.825,4.25,2.14
"3188","Spanish (Mexican)","produces","yesterday",24,10,67,0.12987012987013,"other","time_words","ayer","ayer",5,8.30409356725,-7.82791141683692,NA,NA,7.11111111111111,2.0625,3
"3189","Spanish (Mexican)","produces","you",24,45,32,0.584415584415584,"function_words","pronouns","te","te, tú",2,7.60228371193996,-3.25820225664392,NA,NA,19.3125,2.545454545,4.11
"3190","Spanish (Mexican)","produces","you",24,45,32,0.584415584415584,"function_words","pronouns","tú","te, tú",2,7.60228371193996,-3.25820225664392,NA,NA,19.3125,2.545454545,4.11
"3191","Spanish (Mexican)","produces","your",24,33,44,0.428571428571429,"function_words","pronouns","tuya","tuya, tuyas, tuyo, tuyos",5.5,5.84848484848577,-7.07671538646934,NA,NA,16.8604651162791,2.333333333,2.37
"3192","Spanish (Mexican)","produces","your",24,33,44,0.428571428571429,"function_words","pronouns","tuyas","tuya, tuyas, tuyo, tuyos",5.5,5.84848484848577,-7.07671538646934,NA,NA,16.8604651162791,2.333333333,2.37
"3193","Spanish (Mexican)","produces","your",24,33,44,0.428571428571429,"function_words","pronouns","tuyo","tuya, tuyas, tuyo, tuyos",5.5,5.84848484848577,-7.07671538646934,NA,NA,16.8604651162791,2.333333333,2.37
"3194","Spanish (Mexican)","produces","your",24,33,44,0.428571428571429,"function_words","pronouns","tuyos","tuya, tuyas, tuyo, tuyos",5.5,5.84848484848577,-7.07671538646934,NA,NA,16.8604651162791,2.333333333,2.37
"3195","Spanish (Mexican)","produces","yucky",24,50,27,0.649350649350649,"adjectives","descriptive_words","fuchi","fuchi",4,NA,-12.0562039515688,3.36,4.35,24.35,5.3,1.86
"3196","Spanish (Mexican)","produces","yum yum",24,50,27,0.649350649350649,"other","sounds","¡am!","¡am!",2,NA,NA,7.52,4.48,25,4.333333333,2.86
"3197","Spanish (Mexican)","produces","zipper",24,14,63,0.181818181818182,"nouns","clothing","cierre","cierre",5,5.73263888888743,-7.99921517589043,5.11,3.73,19.4285714285714,2.7,4.83
"3198","Spanish (Mexican)","produces","zoo",24,8,69,0.103896103896104,"other","outside","zoológico","zoológico",9,6.300000000001,-11.2677465912045,7,5.63,11.2894736842105,3.727272727,4.81
"3199","Spanish (Mexican)","produces","zoo",24,8,69,0.103896103896104,"other","places","zoológico","zoológico",9,6.300000000001,-11.2677465912045,7,5.63,11.2894736842105,3.727272727,4.81
"3200","Turkish","produces","again",24,20,86,0.188679245283019,"function_words","quantifiers","Yine/Gene","yine/gene",4,3.82812499999719,-6.17301657712291,NA,NA,NA,NA,2
"3201","Turkish","produces","airplane",24,59,47,0.556603773584906,"nouns","vehicles","Uçak","uçak",4,3.1739130434813,-7.1693500166706,5.25,5.62,NA,NA,4.96
"3202","Turkish","produces","all",24,29,77,0.273584905660377,"function_words","quantifiers","Hepsi","hepsi",5,NA,-8.15017926968233,NA,NA,12.6666666666667,2.1875,2.27
"3203","Turkish","produces","all gone",24,69,37,0.650943396226415,"other","games_routines","Yok","yok",3,3.91025641026071,-5.29115804167024,6.5,2.57,NA,NA,2.04
"3204","Turkish","produces","apple",24,71,35,0.669811320754717,"nouns","food_drink","Elma","elma",4,NA,-8.73796593458444,6.62,3.52,8.34285714285714,3.5,5
"3205","Turkish","produces","armchair",24,48,58,0.452830188679245,"nouns","furniture_rooms","Koltuk","koltuk",6,2.93333333333333,-7.57481512477876,5.67,2.75,NA,NA,5
"3206","Turkish","produces","aunt",24,96,10,0.905660377358491,"other","people","Hala","hala, teyze",4.5,5.27631578947316,-6.00359842516486,6.56,2.71,5.27777777777778,6.7,4.17
"3207","Turkish","produces","aunt",24,96,10,0.905660377358491,"other","people","Teyze","hala, teyze",4.5,5.27631578947316,-6.00359842516486,6.56,2.71,5.27777777777778,6.7,4.17
"3208","Turkish","produces","baa baa",24,78,28,0.735849056603774,"other","sounds","Mee","mee",3,NA,NA,6.3,3.32,19.5952380952381,5.6875,3.9
"3209","Turkish","produces","baby",24,93,13,0.877358490566038,"other","people","Bebek (person)","bebek (person)",5,3.58918918918968,-5.12165717330534,6.67,4.97,24.5365853658537,10,5
"3210","Turkish","produces","baby food",24,93,13,0.877358490566038,"other","games_routines","Mama","mama",4,2.82142857142536,-6.30435257918399,7.52,4.69,NA,NA,4.8
"3211","Turkish","produces","back (location)",24,26,80,0.245283018867925,"function_words","locations","Arkasında","arkasında",9,4.12500000000063,-7.51419050296233,4.76,2.59,26.5526315789474,3.5,4.33
"3212","Turkish","produces","ball",24,93,13,0.877358490566038,"nouns","toys","Top","top",3,3.6180555555566,-5.37067010459797,6.14,3.48,17.5882352941176,6,5
"3213","Turkish","produces","balloon",24,76,30,0.716981132075472,"nouns","toys","Balon","balon",5,3.23529411764941,-7.45703208912238,6.84,3.9,12.2162162162162,6.545454545,4.92
"3214","Turkish","produces","banana",24,70,36,0.660377358490566,"nouns","food_drink","Muz","muz",3,NA,-9.24879155835043,6.71,3.21,10.6578947368421,3.083333333,5
"3215","Turkish","produces","bath",24,56,50,0.528301886792453,"other","games_routines","Banyo (routine)","banyo (routine)",5,NA,-8.73796593458444,7,3.25,6.54838709677419,7.666666667,4.85
"3216","Turkish","produces","bathe",24,41,65,0.386792452830189,"verbs","action_words","Yıkan","yıkan",5,NA,-9.6542566664586,7.5,3.15,NA,NA,4.19
"3217","Turkish","produces","bathroom",24,59,47,0.556603773584906,"nouns","furniture_rooms","Banyo (object)","banyo (object)",5,NA,-8.73796593458444,5.26,2.86,NA,NA,4.52
"3218","Turkish","produces","be",24,31,75,0.292452830188679,"verbs","action_words","Ol","ol",2,4.32038834951539,-5.01468505375318,6.18,3.43,10.775,2.235294118,1.85
"3219","Turkish","produces","be opened",24,28,78,0.264150943396226,"verbs","action_words","Açıl","açıl",4,NA,-8.73796593458444,6.14,4.43,NA,NA,3.21
"3220","Turkish","produces","be scared",24,51,55,0.481132075471698,"verbs","action_words","Kork","kork",4,NA,NA,2.8,6.1,NA,NA,2.5
"3221","Turkish","produces","bear",24,52,54,0.490566037735849,"nouns","animals","Ayı","ayı",3,4.26923076923135,-6.37711193346642,5.33,4.5,10.3333333333333,4.8,4.88
"3222","Turkish","produces","bed",24,57,49,0.537735849056604,"nouns","furniture_rooms","Yatak","yatak",5,4.15789473684211,-7.35167157346455,7.16,3,14.3055555555556,4.2,5
"3223","Turkish","produces","bee",24,42,64,0.39622641509434,"nouns","animals","Arı","arı",3,4.374999999996,-6.63383178031424,3.68,5.65,18.030303030303,1.8,4.88
"3224","Turkish","produces","begin",24,30,76,0.283018867924528,"verbs","action_words","Başla","başla",5,3.66666666666778,-7.4029648678521,6.44,2.85,NA,NA,2.56
"3225","Turkish","produces","bell",24,40,66,0.377358490566038,"nouns","furniture_rooms","Zil","zil",3,NA,-9.6542566664586,5.67,4.7,NA,NA,4.96
"3226","Turkish","produces","bib",24,27,79,0.254716981132075,"nouns","clothing","Önlük","önlük",5,NA,NA,5.78,3.57,10.0714285714286,9.75,4.79
"3227","Turkish","produces","bicycle",24,53,53,0.5,"nouns","vehicles","Bisiklet","bisiklet",8,NA,-8.40149369796323,6.71,3.95,NA,NA,4.89
"3228","Turkish","produces","big",24,45,61,0.424528301886792,"adjectives","descriptive_words","Büyük","büyük, kocaman",6,4.0344827586181,-6.26986640311283,5.64,4.33,17.9,2.727272727,3.66
"3229","Turkish","produces","big",24,45,61,0.424528301886792,"adjectives","descriptive_words","Kocaman","büyük, kocaman",6,4.0344827586181,-6.26986640311283,5.64,4.33,17.9,2.727272727,3.66
"3230","Turkish","produces","bird",24,83,23,0.783018867924528,"nouns","animals","Kuş","kuş",3,3.4036144578309,-5.22941003460179,6.75,3.83,14.0540540540541,2.375,5
"3231","Turkish","produces","bite",24,55,51,0.518867924528302,"verbs","action_words","Isır","isır",4,NA,NA,3.52,5.1,8.86842105263158,3.615384615,4.44
"3232","Turkish","produces","blanket",24,41,65,0.386792452830189,"nouns","household","Battaniye","battaniye",9,NA,-8.96110948589866,7.05,2.23,7.73684210526316,8.916666667,5
"3233","Turkish","produces","boat",24,32,74,0.30188679245283,"nouns","vehicles","Gemi/Vapur","gemi/vapur",4.5,4.3505154639165,-5.76243636834797,6.36,4.05,22.4186046511628,1.363636364,4.93
"3234","Turkish","produces","book",24,56,50,0.528301886792453,"nouns","toys","Kitap","kitap",5,4.05263157894974,-6.6838422008889,7.05,3.13,19.9189189189189,4.7,4.9
"3235","Turkish","produces","bottle",24,51,55,0.481132075471698,"nouns","household","Biberon","biberon, şişe",5.5,NA,-9.24879155835043,5.47,3.32,14.4545454545455,9.6,4.91
"3236","Turkish","produces","bottle",24,51,55,0.481132075471698,"nouns","household","Şişe","biberon, şişe",5.5,NA,-9.24879155835043,5.47,3.32,14.4545454545455,9.6,4.91
"3237","Turkish","produces","bravo",24,47,59,0.443396226415094,"other","games_routines","Aferin","aferin",6,2.0000000000037,-5.43474896128249,7.1,5.33,NA,NA,1.86
"3238","Turkish","produces","bread",24,72,34,0.679245283018868,"nouns","food_drink","Ekmek","ekmek",5,NA,-8.96110948589866,6.52,3.85,16.8666666666667,2.1,4.92
"3239","Turkish","produces","break",24,52,54,0.490566037735849,"verbs","action_words","Kır","kır",3,NA,-8.96110948589866,5.1,4.71,13.1081081081081,4.7,3.71
"3240","Turkish","produces","bridge",24,22,84,0.207547169811321,"nouns","outside","Köprü","köprü",5,4.26086956521696,-7.1693500166706,5.44,3.48,NA,NA,4.97
"3241","Turkish","produces","bring",24,58,48,0.547169811320755,"verbs","action_words","Getir","getir",5,3.90109890109879,-5.8256152699695,5.68,4.29,13.5098039215686,3.1,2.55
"3242","Turkish","produces","brother",24,101,5,0.952830188679245,"other","people","Abi","abi",3,NA,-8.73796593458444,6.18,4.48,11.8611111111111,5.3,4.43
"3243","Turkish","produces","bucket",24,39,67,0.367924528301887,"nouns","toys","Kova","kova",4,NA,-8.55564437779049,4.55,2.96,12.9230769230769,1.5,4.96
"3244","Turkish","produces","bug",24,60,46,0.566037735849057,"nouns","animals","Böcek","böcek",5,NA,-8.73796593458444,3.45,6.06,19.5897435897436,3.076923077,5
"3245","Turkish","produces","bunny",24,46,60,0.433962264150943,"nouns","animals","Tavşan","tavşan",6,NA,-8.0448187540245,7.3,3.86,12.6052631578947,2.8,4.97
"3246","Turkish","produces","bus",24,43,63,0.405660377358491,"nouns","vehicles","Otobüs","otobüs",6,4.31818181818364,-7.2119096310894,5.12,3.83,6.52631578947368,2.285714286,4.9
"3247","Turkish","produces","bye",24,99,7,0.933962264150943,"other","games_routines","Bay-bay","bay-bay, güle-güle, hoşçakal",7.33333333333333,NA,NA,6.25,3.86,25.4722222222222,3.636363636,2.25
"3248","Turkish","produces","bye",24,99,7,0.933962264150943,"other","games_routines","Güle-güle","bay-bay, güle-güle, hoşçakal",7.33333333333333,NA,NA,6.25,3.86,25.4722222222222,3.636363636,2.25
"3249","Turkish","produces","bye",24,99,7,0.933962264150943,"other","games_routines","Hoşçakal","bay-bay, güle-güle, hoşçakal",7.33333333333333,NA,NA,6.25,3.86,25.4722222222222,3.636363636,2.25
"3250","Turkish","produces","cake",24,73,33,0.688679245283019,"nouns","food_drink","Kek","kek, pasta",4,2.86363636363455,-7.2119096310894,7.58,5.33,15.1142857142857,4.166666667,4.81
"3251","Turkish","produces","cake",24,73,33,0.688679245283019,"nouns","food_drink","Pasta","kek, pasta",4,2.86363636363455,-7.2119096310894,7.58,5.33,15.1142857142857,4.166666667,4.81
"3252","Turkish","produces","candy",24,66,40,0.622641509433962,"nouns","food_drink","Şeker","şeker",5,4.58333333333278,-6.73648593437432,7.27,5.03,12.2291666666667,4.5,4.83
"3253","Turkish","produces","car",24,83,23,0.783018867924528,"nouns","vehicles","Araba","araba",5,4.48245614035219,-5.60247171865529,6.63,4.04,9.97297297297297,2.083333333,4.89
"3254","Turkish","produces","carry",24,30,76,0.283018867924528,"verbs","action_words","Taşı","taşı",4,3.3125,-7.51419050296233,5.67,3.47,8.04545454545454,5.909090909,4.04
"3255","Turkish","produces","cat",24,83,23,0.783018867924528,"nouns","animals","Kedi","kedi",4,4.02083333333433,-4.86260691352789,6.95,4.5,12.8684210526316,2,4.86
"3256","Turkish","produces","chair",24,42,64,0.39622641509434,"nouns","furniture_rooms","Sandalye/İskemle","sandalye/iskemle",7.5,NA,-8.55564437779049,5.89,2.86,10.6486486486486,4.533333333,4.58
"3257","Turkish","produces","cheek",24,58,48,0.547169811320755,"nouns","body_parts","Yanak","yanak",5,NA,-8.40149369796323,5.9,3.47,9.22857142857143,5.842105263,4.83
"3258","Turkish","produces","cheese",24,50,56,0.471698113207547,"nouns","food_drink","Peynir","peynir",6,NA,-8.40149369796323,6.81,3.8,12.6388888888889,1.916666667,4.7
"3259","Turkish","produces","chicken (animal)",24,52,54,0.490566037735849,"nouns","animals","Tavuk","tavuk",5,NA,-8.26796230533871,6.17,3.2,NA,NA,4.8
"3260","Turkish","produces","child",24,56,50,0.528301886792453,"other","people","Çocuk","çocuk",5,4.49145299145141,-4.88781833287439,7.2,5.33,8.84615384615385,8.615384615,4.78
"3261","Turkish","produces","chocolate",24,63,43,0.594339622641509,"nouns","food_drink","Çikolata","çikolata",8,NA,NA,7.63,5.14,18.4047619047619,2.142857143,4.72
"3262","Turkish","produces","clap",24,77,29,0.726415094339623,"other","games_routines","Alkış","alkış",5,1.78571428571,-7.63935364591634,6.05,5.15,23.6764705882353,6.15,4.16
"3263","Turkish","produces","clean (description)",24,32,74,0.30188679245283,"adjectives","descriptive_words","Temiz","temiz",5,3.3999999999992,-7.08930730899706,7.09,3.57,NA,NA,3.07
"3264","Turkish","produces","clock",24,57,49,0.537735849056604,"nouns","household","Saat","saat",4,3.43750000000062,-7.51419050296233,5.65,3.35,12.2272727272727,3.3,5
"3265","Turkish","produces","close",24,60,46,0.566037735849057,"verbs","action_words","Kapat","kapat",5,1.68181818181864,-7.2119096310894,5.23,3.81,11.1025641025641,5.615384615,3.2
"3266","Turkish","produces","closed (description)",24,32,74,0.30188679245283,"adjectives","descriptive_words","Kapalı","kapalı",6,NA,-9.24879155835043,NA,NA,NA,NA,3.37
"3267","Turkish","produces","clown",24,18,88,0.169811320754717,"other","people","Palyaço","palyaço",7,NA,NA,5.36,4.94,15.7692307692308,2.416666667,4.9
"3268","Turkish","produces","coat",24,17,89,0.160377358490566,"nouns","clothing","Palto","palto",5,NA,NA,5.29,3.1,8.75757575757576,2.363636364,4.97
"3269","Turkish","produces","cold",24,63,43,0.594339622641509,"adjectives","descriptive_words","Soğuk","soğuk",4,NA,-8.55564437779049,4.32,3.55,10.2093023255814,2.5,3.85
"3270","Turkish","produces","comb (action)",24,45,61,0.424528301886792,"verbs","action_words","Tara","tara",4,NA,NA,5.65,2.33,5.125,3.875,5
"3271","Turkish","produces","comb (object)",24,51,55,0.481132075471698,"nouns","household","Tarak","tarak",5,NA,NA,5.65,2.33,5.125,3.875,5
"3272","Turkish","produces","come",24,87,19,0.820754716981132,"verbs","action_words","Gel","gel",3,3.9252873563225,-4.49233192481612,5.64,3.57,NA,NA,2.72
"3273","Turkish","produces","come on",24,74,32,0.69811320754717,"other","games_routines","Hadi","hadi",4,3.77358490566,-4.76390753823685,5.64,3.57,NA,NA,2.72
"3274","Turkish","produces","computer",24,34,72,0.320754716981132,"nouns","furniture_rooms","Bilgisayar","bilgisayar",10,NA,NA,6.84,4.92,NA,NA,4.93
"3275","Turkish","produces","cookie",24,28,78,0.264150943396226,"nouns","food_drink","Kurabiye","kurabiye",8,NA,-9.24879155835043,7.32,4.7,9.89473684210526,4.727272727,5
"3276","Turkish","produces","count",24,32,74,0.30188679245283,"verbs","action_words","Say","say",3,2.83333333333,-7.12852802215034,5.89,2.3,NA,NA,3
"3277","Turkish","produces","cover (action)",24,56,50,0.528301886792453,"verbs","action_words","Ört","ört",3,NA,-8.26796230533871,5.59,3.76,14.625,3.083333333,4.23
"3278","Turkish","produces","cow",24,53,53,0.5,"nouns","animals","İnek","inek",4,3.11538461538423,-7.05156698101422,5.42,2.95,18.1176470588235,2.2,4.96
"3279","Turkish","produces","cracker",24,54,52,0.509433962264151,"nouns","food_drink","Bisküvi","bisküvi",7,NA,-8.73796593458444,5.11,3.64,12.7560975609756,4.666666667,4.96
"3280","Turkish","produces","crayon",24,51,55,0.481132075471698,"nouns","toys","Boya (object)","boya (object)",4,3.47058823529294,-7.45703208912238,5.76,2.91,4.81818181818182,7.5,4.87
"3281","Turkish","produces","cry",24,56,50,0.528301886792453,"verbs","action_words","Ağla","ağla",3,2.65217391304304,-7.1693500166706,3.22,5.45,13.1621621621622,8,4
"3282","Turkish","produces","cupboard",24,51,55,0.481132075471698,"nouns","furniture_rooms","Dolap","dolap",5,NA,-9.24879155835043,4.81,3.52,NA,NA,4.79
"3283","Turkish","produces","cute",24,89,17,0.839622641509434,"adjectives","descriptive_words","Cici","cici",4,2.9800000000032,-6.41557821429422,7.56,5.05,12.3846153846154,8.8,2.76
"3284","Turkish","produces","daddy",24,104,2,0.981132075471698,"other","people","Baba","baba",4,3.94980694980869,-4.78672221600302,7.27,4.24,18.7368421052632,9,4.24
"3285","Turkish","produces","dark",24,33,73,0.311320754716981,"adjectives","descriptive_words","Karanlık","karanlık",8,NA,-8.73796593458444,5.08,4.09,17.093023255814,1.363636364,4.29
"3286","Turkish","produces","diaper",24,67,39,0.632075471698113,"nouns","clothing","Bez (çocuk bezi)","bez (çocuk bezi)",3,NA,-9.24879155835043,3.71,3.41,13.2424242424242,6.916666667,4.82
"3287","Turkish","produces","die",24,34,72,0.320754716981132,"verbs","action_words","Öl","öl",2,NA,-9.6542566664586,1.67,6.9,NA,NA,3.07
"3288","Turkish","produces","dirty",24,73,33,0.688679245283019,"adjectives","descriptive_words","Kirli","kirli, pis",4,3.23809523809524,-7.25636139366023,3.17,5.05,15.3076923076923,6.461538462,4.23
"3289","Turkish","produces","dirty",24,73,33,0.688679245283019,"adjectives","descriptive_words","Pis","kirli, pis",4,3.23809523809524,-7.25636139366023,3.17,5.05,15.3076923076923,6.461538462,4.23
"3290","Turkish","produces","do",24,56,50,0.528301886792453,"verbs","action_words","Yap","yap",3,3.99047619047654,-4.59166163343163,5.41,3.67,14.7435897435897,2.85,2.46
"3291","Turkish","produces","doctor",24,50,56,0.471698113207547,"other","people","Doktor","doktor",6,NA,-8.0448187540245,5.93,4.05,11,6.7,4.69
"3292","Turkish","produces","dog",24,75,31,0.707547169811321,"nouns","animals","Köpek","köpek",5,3.80729166666557,-5.08471365811366,7,5.43,10.0857142857143,3.1,4.85
"3293","Turkish","produces","doll",24,95,11,0.89622641509434,"nouns","toys","Bebek (object)","bebek (object)",5,3.58918918918968,-5.12165717330534,5.88,3.51,9.36842105263158,7.133333333,5
"3294","Turkish","produces","don't",24,95,11,0.89622641509434,"other","games_routines","Hayır","cıss, hayır",4.5,3.34246575342,-6.04333875381438,3.42,4.32,NA,NA,2.46
"3295","Turkish","produces","don't",24,95,11,0.89622641509434,"other","sounds","Cıss","cıss, hayır",4.5,3.34246575342,-6.04333875381438,3.42,4.32,NA,NA,2.46
"3296","Turkish","produces","donkey",24,59,47,0.556603773584906,"nouns","animals","Eşek","eşek",4,2.9,-7.94950857422017,6.29,2.9,9.70454545454546,1,5
"3297","Turkish","produces","door",24,71,35,0.669811320754717,"nouns","furniture_rooms","Kapı","kapı",4,4.6129032258029,-6.88166794421882,5.43,3.19,14.1428571428571,1.8,4.81
"3298","Turkish","produces","draw",24,47,59,0.443396226415094,"verbs","action_words","Çiz","çiz",3,3.1200000000012,-7.08930730899706,6.18,3.6,9.58064516129032,3.3,3.97
"3299","Turkish","produces","dress (action)",24,49,57,0.462264150943396,"verbs","action_words","Giydir","giydir",6,NA,-8.96110948589866,6.42,4.73,11.8648648648649,2.9,4.93
